record_id,status_code,created_at,updated_at,user_assigned_uuid,notes,demand,category
370,inactive,10/9/2021,12/30/2020,5f1cb69f-fa72-4ce9-81ec-d15533fd9823,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,low,Sport
371,retired,5/21/2021,10/23/2020,5826cf50-a003-4ceb-88e0-222757277a63,Phasellus in felis. Donec semper sapien a libero. Nam dui.,medium,Van
372,pending,5/11/2020,5/8/2021,12082f37-c654-4599-948c-a384f1ecdb51,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,medium,Sport
373,pending,4/6/2021,2/19/2020,a27bfcd7-0082-405a-aa7b-f9370bb9c8f1,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,high,Economical
374,pending,6/22/2021,5/30/2021,7591a32c-ea03-4b7c-9cba-32ce687dab5c,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",low,Van
375,retired,11/12/2021,10/10/2020,922d3a9e-f81c-42ac-9726-9a43ee4b9c3b,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,low,Luxury
376,active,3/8/2021,2/5/2020,c915fc01-19da-4c06-ad82-aec111db9899,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",high,Van
377,inactive,1/3/2021,5/20/2020,3a2db7f6-71ef-44a4-8902-b5f5c5fbfbf3,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,low,Extra Large
378,active,9/6/2020,4/6/2020,77df6650-bb23-4e55-8eec-4e76cc033504,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",high,Luxury
379,active,8/23/2021,6/28/2020,d78ffa17-7f7b-44a5-8b7c-1cee0a18a336,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",low,Van
380,active,9/17/2021,12/28/2020,fbce92be-3f71-4aad-a6f6-1d8c1b71d623,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",low,Extra Large
381,active,5/6/2020,8/29/2020,c37c8e28-b5ba-4e6f-aa45-13825429c8c3,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Economical
382,pending,10/26/2020,8/10/2021,870e0b0e-1d67-48d0-96a0-6eb262e07cdd,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",low,Truck
383,active,10/2/2020,1/13/2020,947879e8-ef03-429e-ab02-342bf6afa5c1,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Economical
384,active,6/11/2021,2/17/2020,b1f1c4f1-d097-4673-b25b-0ea9d4fd6b9e,Phasellus in felis. Donec semper sapien a libero. Nam dui.,medium,Sport
385,inactive,6/29/2021,9/18/2020,ff0b1f85-ef19-4c22-bc74-42c8cc5fd7db,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,low,Van
386,pending,10/20/2021,2/18/2021,ad04a7c6-379d-4d06-831c-199a4b7f82dc,Sed ante. Vivamus tortor. Duis mattis egestas metus.,low,Extra Large
387,inactive,5/28/2021,1/20/2020,a2166ab8-c292-4c52-a3a9-5ccc6bba3131,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",low,Van
388,inactive,9/16/2020,5/13/2020,ae281911-d6d9-44b7-97b6-c9f458c7bd91,Phasellus in felis. Donec semper sapien a libero. Nam dui.,low,Extra Large
389,active,12/4/2021,10/25/2021,228e4f0a-c85e-4174-8286-1807c2c06697,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",low,Van
390,pending,2/14/2020,3/4/2020,2aa41636-6189-4479-8278-df0675327bc3,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,high,Truck
391,pending,5/7/2020,7/22/2021,2c9e5851-2b42-4172-92af-63d084d06294,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,high,Extra Large
392,retired,5/11/2020,8/28/2021,024e74e6-6862-4ed6-9c9b-9dda1e13c2fb,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,low,Luxury
393,retired,6/4/2020,11/26/2021,f4e39f38-d476-4970-8c40-8616f156ef18,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Truck
394,pending,7/4/2021,3/25/2021,28c4f378-a78a-4216-bca8-08d81905ad30,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",medium,Sport
395,retired,3/17/2021,4/19/2020,ff1cc9c2-b812-4f0c-951a-402c9c1746ea,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",low,Extra Large
396,active,10/8/2021,11/25/2021,30fd9eeb-5971-4611-b269-f1d18c614e78,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,low,Van
397,active,4/23/2021,11/10/2021,5a19d3b9-28d5-4c1e-a151-fbe25cfba0dd,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",high,Extra Large
398,active,9/14/2021,10/12/2020,dec49680-fe3b-496a-8bb4-f3e311f24eec,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,high,Economical
399,pending,12/24/2021,12/31/2020,d5140a7a-4f75-40a6-94a2-6c29a8c333c7,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Van
400,pending,1/31/2020,3/29/2021,c7eb5dc4-8ca1-44c6-8960-a48ea8b959f0,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",high,Economical
401,retired,12/31/2020,1/23/2021,a96a8ba0-c9db-488d-b5be-d8ac562f4640,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",medium,Sport
402,retired,9/23/2020,5/25/2020,4b5089db-177b-4db0-a33c-69b3279e6a6c,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,high,Luxury
403,pending,12/14/2020,1/17/2021,5f573a43-1573-4432-9209-5af7d2657882,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",high,Luxury
404,inactive,10/21/2020,10/1/2021,23261492-81b4-4057-b89e-0e95f882740c,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,low,Van
405,active,11/13/2020,9/9/2020,4eaf0bac-4c82-4bb1-8282-5141a5d1e40b,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",low,Economical
406,inactive,9/29/2020,1/30/2020,3d4d0dba-65f3-4bcf-95c2-2abad9d6b4fa,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",medium,Sport
407,pending,7/28/2021,10/23/2021,50fb8ca6-d552-4b65-a1ea-2d0657a238b1,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",high,Truck
408,inactive,11/21/2021,11/24/2020,95472923-3e61-491d-bdd1-46f0f46b9b31,Sed ante. Vivamus tortor. Duis mattis egestas metus.,low,Van
409,active,4/5/2020,7/24/2020,a3dbee62-a3fc-4fef-bdb5-190fd2edd2b4,Phasellus in felis. Donec semper sapien a libero. Nam dui.,medium,Van
410,retired,7/2/2021,7/30/2020,540e5be8-e536-4778-9d21-f5bb9ab9d73e,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",medium,Truck
411,retired,4/3/2020,5/15/2021,86327bd1-6f5d-499d-8c9a-4f8835bc3184,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Luxury
412,active,2/15/2020,7/6/2020,bcdcab3b-3ec9-4df2-b329-61bbfafd41a3,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,high,Sport
413,inactive,12/29/2021,5/3/2021,a7e57cbb-d0eb-471e-8eed-53ed14a08d89,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,medium,Truck
414,pending,4/17/2020,5/2/2021,36fd634d-c34e-425d-896b-1f9488224cd1,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Economical
415,inactive,3/16/2020,6/18/2021,e454e595-3277-47d1-ae45-74671ed4584f,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",medium,Extra Large
416,retired,9/19/2020,10/15/2021,23194982-1d4c-4772-9d32-f5595ceafeb3,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,medium,Extra Large
417,pending,7/24/2020,6/12/2021,84560cf6-8d0a-4f44-b877-737a2395c444,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,high,Van
418,pending,7/16/2020,11/5/2020,906b4224-4595-41b0-bdbb-d6f565580e3e,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",medium,Sport
419,inactive,11/6/2020,5/9/2021,4bf53c43-775d-4c2f-a3ed-5b747a9ef9ba,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",medium,Truck
420,active,2/5/2020,10/6/2020,cb5d1820-1ee9-4cf6-a60a-12c1da563cee,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,high,Extra Large
421,inactive,6/25/2021,5/26/2021,efe33549-31d5-41e5-8b85-da10ce3f0955,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",high,Economical
422,retired,3/5/2021,12/21/2021,e24d7e4c-315f-410b-bd06-f5121577077a,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",high,Extra Large
423,retired,12/1/2020,7/21/2021,39825a4c-10ec-403e-a61c-d3f3c3b6380a,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",medium,Extra Large
424,pending,3/8/2020,1/20/2021,b199b0fe-4b5c-4b49-b8fd-7a872e0c69a6,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",low,Van
425,retired,2/15/2020,12/17/2020,c07c4fc7-b0b6-48dd-9b03-dfdb7c4b4ecd,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Extra Large
426,retired,11/17/2020,4/11/2021,b94722a3-69c6-4d56-b458-dfb58fe56fd1,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",high,Sport
427,retired,7/20/2021,2/22/2020,eeb0e8eb-f958-4d1e-ad19-534b761e29d7,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",medium,Truck
428,inactive,6/21/2021,6/13/2021,f33fa98e-09d9-4860-a687-54aac7f3ac9a,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,low,Van
429,inactive,6/9/2020,6/15/2021,2a397357-a524-42d1-a778-329e19c82679,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Extra Large
430,retired,5/8/2021,12/11/2020,84e2b281-3613-4015-b20d-4a66a9ed556d,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",low,Luxury
431,pending,9/14/2021,11/12/2021,6149e11c-117b-4ff0-a071-d35166a3d6fd,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,high,Economical
432,inactive,8/19/2020,10/10/2020,09cff77f-3647-4e9a-804e-b61aff6ffcaf,In congue. Etiam justo. Etiam pretium iaculis justo.,low,Extra Large
433,inactive,5/27/2020,6/1/2021,d5ad6211-3984-4c29-96d1-d7efac526911,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",high,Economical
434,pending,12/8/2020,10/10/2021,23fd8873-537e-4f85-989d-58bb9c2dcd5d,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,medium,Sport
435,inactive,4/27/2021,7/1/2020,dd0d0483-b054-4c60-bf39-abdf2ea8419b,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",high,Van
436,pending,1/10/2020,5/15/2020,c4b135fa-b220-46d8-99a2-83b8ca0a8fd7,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,low,Economical
437,active,10/2/2020,10/27/2020,96e6209e-04c7-4118-84fa-be01e7e2fd62,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,low,Economical
438,pending,10/23/2021,3/24/2021,c1dd2a65-9738-495c-be57-4597c8e99baa,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Truck
439,inactive,2/28/2020,11/24/2021,bff3bd00-5113-4e87-8c58-482f7348d9cf,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,medium,Luxury
440,inactive,5/10/2020,11/8/2021,e0b012d9-2f01-414a-866d-6d39452a7db9,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",high,Van
441,active,3/6/2020,11/22/2021,ad228719-cf8d-47fd-afcb-6efffc703575,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",high,Economical
442,pending,1/3/2020,11/22/2021,8d7ab29f-6995-44d6-9a32-e3dfc54d5462,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",low,Truck
443,pending,5/19/2021,8/21/2021,3bc27c5a-11e3-4eb7-98da-bcf09022fa76,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",high,Luxury
444,pending,1/28/2021,8/16/2020,b633dfd9-7825-4bc0-af22-bbc203ec70b6,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,medium,Economical
445,retired,9/14/2020,3/8/2020,5915bbdd-8774-4bd5-a87b-0be79c1d2453,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",low,Economical
446,pending,4/12/2021,11/5/2021,ad6c607a-cb6b-42bd-b0ad-a446b40123f5,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",high,Luxury
447,active,7/17/2020,10/29/2021,23d81060-f6e5-46bd-a3b0-a45085616527,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,high,Sport
448,active,12/1/2020,12/19/2021,38414ba1-d49b-486d-98d8-750f348b31d9,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,high,Truck
449,retired,2/20/2021,1/20/2021,71b61d57-0e6c-4a4f-a4bc-83f8dc7cf3ab,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,medium,Luxury
450,retired,2/18/2021,12/3/2021,391ca52c-4fba-4845-9666-b8a7b6c1f5d6,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Sport
451,active,2/1/2021,2/18/2021,189dca21-38e0-483a-82b4-cf4c829c9e1a,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",low,Sport
452,inactive,10/3/2021,4/30/2021,6c398a33-d135-4372-a26d-642e9d12d376,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,medium,Sport
453,retired,10/28/2020,1/8/2021,c19e3626-65d1-4dfe-a876-5ceda5edbdd6,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",high,Extra Large
454,active,11/7/2020,10/9/2020,7f02be31-145f-4f79-a5a6-4c19da1ebf6a,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",low,Sport
455,inactive,9/5/2021,11/24/2020,afea8df1-a18e-4673-81c8-f7374e7406f1,Sed ante. Vivamus tortor. Duis mattis egestas metus.,medium,Van
456,inactive,7/3/2021,7/4/2020,892b159a-c1bc-493c-a98e-be70c3122ac0,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,medium,Economical
457,active,10/1/2020,4/28/2021,3a070f46-f54d-40e6-9e7f-fc56817a1b42,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",medium,Economical
458,retired,2/4/2020,10/29/2020,82650fdb-ebdb-4872-839b-85ebdb01fdf6,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",medium,Sport
459,inactive,4/8/2020,2/3/2020,c03a581a-f53d-493f-8d93-bddde7fbeb8d,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",high,Extra Large
460,pending,8/4/2020,1/8/2021,af17657b-420a-4552-a73b-be3d1a5cad60,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Van
461,inactive,3/12/2020,10/5/2021,3cfdf0b4-2885-4759-9ddc-02aa487982ce,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",medium,Luxury
462,inactive,3/14/2020,9/3/2021,c363f078-a767-4711-809f-04bd775cb6b7,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",high,Sport
463,inactive,9/8/2020,8/28/2020,927d24ca-64c9-4426-9790-f9be690abd1c,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,low,Luxury
464,inactive,5/18/2020,4/24/2020,16428b85-652c-4f22-9ba8-8fc11174f30b,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",low,Van
465,active,5/2/2020,7/11/2020,bd930dab-7541-4b81-8e9b-08a0ec142987,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",medium,Sport
466,active,8/14/2020,8/6/2020,e48b3a95-2827-4501-9cfa-9ab0fdf6209a,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",low,Van
